n,radius,central_angle_rad,central_angle_deg,side_chord,circumscribed_side,apothem,spoke_base_angle_deg,diag2,diag2_over_side,apothem_over_radius,vertices_shared_with_smaller_dgon,smallest_proper_divisor_gon,n_is_prime_like,euler_totient,predicted_shared_from_totient
138,69.0,0.04553032831289555,2.608695652173913,3.141321304142584,3.142135479075747,68.9821210540531,88.69565217391305,6.281014680348976,1.9994817696826985,0.9997408848413493,93,2,0,44,93
139,69.5,0.045202771994097744,2.5899280575539567,3.1413251943075395,3.1421276951417116,69.48224966857292,88.70503597122303,6.281045796864887,1.9994891990956236,0.9997445995478118,0,139,1,138,0
140,70.0,0.04487989505128276,2.5714285714285716,3.141329001412691,3.1421200774546425,69.98237644597546,88.71428571428571,6.28107624907209,1.9994964698850133,0.9997482349425066,91,2,0,48,91
141,70.5,0.04456159792325948,2.5531914893617023,3.1413327278058714,3.1421126213135118,70.48250142534177,88.72340425531914,6.2811060557461005,1.9995035865345179,0.999751793267259,48,3,0,92,48
142,71.0,0.04424778385337737,2.535211267605634,3.141336375752539,3.1421053221822994,70.98262464465225,88.73239436619718,6.281135235003798,1.9995105533704864,0.9997552766852429,71,2,0,70,71
143,71.5,0.04393835879146564,2.5174825174825175,3.141339947439224,3.1420981756830946,71.48274614082517,88.74125874125873,6.281163804330941,1.9995173745685364,0.9997586872842681,22,11,0,120,22
144,72.0,0.04363323129985824,2.5,3.141343444976801,3.142091177589524,71.98286594975346,88.75,6.281191780608384,1.9995240541598185,0.9997620270799091,95,2,0,48,95
145,72.5,0.043332312463307494,2.4827586206896552,3.141346870403614,3.1420843238205047,72.4829841063401,88.75862068965517,6.281219180137003,1.9995305960369683,0.9997652980184841,32,5,0,112,32
146,73.0,0.04303551580259991,2.4657534246575343,3.141350225688441,3.142077610434286,72.98310064453203,88.76712328767124,6.281246018661449,1.9995370039597815,0.9997685019798909,73,2,0,72,73
147,73.5,0.042742757191697865,2.4489795918367347,3.141353512733328,3.1420710336227833,73.48321559735264,88.77551020408163,6.281272311392766,1.9995432815606158,0.999771640780308,62,3,0,84,62
148,74.0,0.042453954778240446,2.4324324324324325,3.1413567333762833,3.1420645897061736,73.98332899693294,88.78378378378378,6.281298073029949,1.9995494323495389,0.9997747161747694,75,2,0,72,75
149,74.5,0.04216902890724555,2.4161073825503356,3.1413598893938475,3.1420582751277486,74.48344087454154,88.79194630872483,6.281323317780484,1.9995554597192364,0.999777729859618,0,149,1,148,0
150,75.0,0.041887902047863905,2.4,3.1413629825035434,3.142052086448998,74.98355126061341,88.8,6.281348059379943,1.9995613669496908,0.9997806834748455,109,2,0,40,109
151,75.5,0.04161049872304362,2.384105960264901,3.141366014366215,3.1420460203449356,75.48366018477738,88.80794701986754,6.281372311110672,1.9995671572126457,0.9997835786063228,0,151,1,150,0
152,76.0,0.04133674544197096,2.3684210526315788,3.1413689865882537,3.142040073599622,75.98376767588276,88.8157894736842,6.281396085819607,1.9995728335758616,0.999786416787931,79,2,0,72,79
153,76.5,0.04106657063516069,2.352941176470588,3.1413719007237293,3.1420342431019086,76.48387376202474,88.82352941176471,6.2814193959353055,1.999578399007183,0.9997891995035915,56,3,0,96,56
154,77.0,0.040799904592075234,2.3376623376623376,3.1413747582764247,3.142028525841361,76.9839784705689,88.83116883116882,6.281442253484178,1.999583856378413,0.9997919281892065,93,2,0,60,93
155,77.5,0.04053667940115862,2.32258064516129,3.141377560701767,3.142022918904374,77.48408182817474,88.83870967741935,6.281464670106006,1.9995892084690259,0.9997946042345127,34,5,0,120,34
156,78.0,0.04027682889217683,2.3076923076923075,3.141380309408692,3.142017419470456,77.9841838608183,88.84615384615385,6.281486657068761,1.9995944579696998,0.99979722898485,107,2,0,48,107
157,78.5,0.0400202885807617,2.2929936305732483,3.1413830057614063,3.142012024808685,78.48428459381392,88.85350318471338,6.281508225282773,1.9995996074857054,0.9997998037428526,0,157,1,156,0
158,79.0,0.039766995615060675,2.278481012658228,3.141385651081087,3.1420067322743113,78.98438405183518,88.86075949367088,6.28152938531425,1.9996046595401311,0.9998023297700656,79,2,0,78,79
159,79.5,0.039516888724399915,2.2641509433962264,3.1413882466474954,3.1420015393055167,79.48448225893502,88.8679245283019,6.281550147398235,1.9996096165769817,0.9998048082884908,54,3,0,104,54
160,80.0,0.039269908169872414,2.25,3.141390793700528,3.141996443420316,79.98457923856519,88.875,6.281570521450978,1.99961448096413,0.9998072404820648,95,2,0,64,95
161,80.5,0.03902599569676762,2.236024844720497,3.1413932934416975,3.141991442213586,80.48467501359485,88.88198757763975,6.281590517081775,1.9996192549961456,0.9998096274980727,28,7,0,132,28
162,81.0,0.038785094488762877,2.2222222222222223,3.141395747035548,3.141986533354229,80.98476960632861,88.88888888888889,6.281610143604307,1.999623940897003,0.9998119704485013,107,2,0,54,107
163,81.5,0.038547149123801146,2.208588957055215,3.1413981556110135,3.141981714582456,81.4848630385238,88.8957055214724,6.2816294100474765,1.9996285408226695,0.999814270411335,0,163,1,162,0
164,82.0,0.038312105531582846,2.1951219512195124,3.1414005202627133,3.1419769837071803,81.98495533140714,88.90243902439025,6.281648325165798,1.999633056863589,0.9998165284317944,83,2,0,80,83
165,82.5,0.03807991095260355,2.1818181818181817,3.1414028420522015,3.141972338603532,82.48504650569087,88.9090909090909,6.281666897449342,1.9996374910470518,0.9998187455235258,84,3,0,80,84
166,83.0,0.03785051389867221,2.168674698795181,3.1414051220091554,3.141967777210468,82.98513658158824,88.91566265060241,6.2816851351332685,1.9996418453394758,0.9998209226697378,83,2,0,82,83
167,83.5,0.03762386411484782,2.1556886227544907,3.1414073611325146,3.141963297528485,83.48522557882835,88.92215568862277,6.2817030462069425,1.999646121648583,0.9998230608242916,0,167,1,166,0
168,84.0,0.037399912542735635,2.142857142857143,3.1414095603915806,3.141958897617428,83.9853135166707,88.92857142857143,6.281720638422705,1.999650321825493,0.9998251609127464,119,2,0,48,119
169,84.5,0.03717861128508631,2.130177514792899,3.141411720727062,3.1419545755943887,84.48540041391898,88.93491124260355,6.281737919304238,1.9996544476667213,0.9998272238333608,12,13,0,156,12
170,85.0,0.036959913571644624,2.1176470588235294,3.1414138430520837,3.14195032963169,84.98548628893448,88.94117647058823,6.281754896154631,1.9996585009161052,0.9998292504580527,105,2,0,64,105
171,85.5,0.03674377372619641,2.1052631578947367,3.141415928253149,3.1419461579549526,85.4855711596491,88.94736842105263,6.281771576064084,1.999662483266645,0.9998312416333228,62,3,0,108,62
172,86.0,0.03653014713476504,2.0930232558139537,3.1414179771910655,3.1419420588412446,85.98565504357774,88.95348837209302,6.28178796591732,1.9996663963622732,0.9998331981811365,87,2,0,84,87
173,86.5,0.036318990214910904,2.0809248554913293,3.1414199907018383,3.1419380306172946,86.4857379578304,88.95953757225433,6.281804072400675,1.9996702417995467,0.9998351208997733,0,173,1,172,0
174,87.0,0.036110260386089575,2.0689655172413794,3.141421969597517,3.141934071657791,86.98581991912378,88.96551724137932,6.2818199020089365,1.999674021129282,0.9998370105646412,117,2,0,56,117
175,87.5,0.035903916041026204,2.057142857142857,3.1414239146670164,3.1419301803837367,87.48590094379259,88.97142857142856,6.28183546105188,1.9996777358581164,0.9998388679290582,54,5,0,120,54
176,88.0,0.03569991651806583,2.0454545454545454,3.141425826676907,3.141926355260877,87.9859810478003,88.97727272727272,6.28185075566056,1.9996813874500063,0.9998406937250034,95,2,0,80,95
177,88.5,0.03549822207446094,2.0338983050847457,3.1414277063721614,3.141922594798186,88.48606024674964,88.98305084745762,6.281865791793348,1.9996849773276757,0.9998424886638378,60,3,0,116,60
178,89.0,0.03529879386055947,2.0224719101123596,3.14142955447689,3.1419188975464127,88.98613855589288,88.98876404494382,6.28188057524174,1.9996885068739976,0.9998442534369987,89,2,0,88,89
179,89.5,0.03510159389485802,2.0111731843575416,3.1414313716950337,3.1419152620966844,89.48621599014136,88.99441340782123,6.28189511163593,1.9996919774333268,0.9998459887166632,0,179,1,178,0
180,90.0,0.03490658503988659,2.0,3.141433158711032,3.1419116870791655,89.98629256407521,89.0,6.281909406450175,1.9996953903127825,0.9998476951563913,131,2,0,48,131
181,90.5,0.03471373097889274,1.988950276243094,3.1414349161904727,3.141908171161764,90.48636829195233,89.00552486187846,6.281923465007943,1.9996987467834764,0.9998493733917385,0,181,1,180,0
182,91.0,0.03452299619329443,1.9780219780219779,3.1414366447807067,3.1419047130488926,90.9864431877173,89.01098901098901,6.281937292486879,1.9997020480816987,0.9998510240408495,109,2,0,72,109
183,91.5,0.034334345940872056,1.9672131147540983,3.1414383451114487,3.1419013114802743,91.48651726500997,89.01639344262294,6.28195089392356,1.9997052954100538,0.9998526477050269,62,3,0,120,62
184,92.0,0.034147746234671664,1.9565217391304348,3.1414400177953477,3.1418979652297923,91.98659053717367,89.02173913043478,6.281964274218093,1.9997084899385584,0.999854244969279,95,2,0,88,95
185,92.5,0.03396316382259236,1.945945945945946,3.141441663428542,3.1418946731043875,92.4866630172633,89.02702702702703,6.281977438138521,1.999711632805693,0.9998558164028465,40,5,0,144,40
186,93.0,0.033780566167632184,1.935483870967742,3.141443282591184,3.141891433942992,92.98673471805301,89.03225806451613,6.2819903903250776,1.9997147251194198,0.9998573625597098,125,2,0,60,125
187,93.5,0.03359992142876784,1.9251336898395721,3.141444875847961,3.1418882466155056,93.48680565204377,89.03743315508022,6.28200313529427,1.9997177679581555,0.9998588839790777,26,11,0,160,26
188,94.0,0.03342119844244461,1.9148936170212767,3.1414464437485794,3.1418851100218137,93.98687583147057,89.04255319148936,6.282015677442819,1.999720762371714,0.9998603811858572,95,2,0,92,95
189,94.5,0.033244366704653895,1.9047619047619047,3.141447986828243,3.1418820230908318,94.48694526830948,89.04761904761904,6.282028021051453,1.9997237093822111,0.9998618546911057,80,3,0,108,80
190,95.0,0.03306939635357677,1.8947368421052633,3.1414495056081075,3.1418789847795936,94.98701397428455,89.05263157894737,6.282040170288561,1.9997266099849382,0.999863304992469,117,2,0,72,117
191,95.5,0.0328962581527727,1.8848167539267016,3.1414510005957244,3.1418759940723713,95.48708196087424,89.05759162303666,6.282052129213703,1.9997294651491988,0.9998647325745993,0,191,1,190,0
192,96.0,0.032724923474893676,1.8749999999999998,3.1414524722854615,3.1418730499798233,95.98714923931793,89.0625,6.282063901781019,1.9997322758191238,0.9998661379095618,127,2,0,64,127
193,96.5,0.032555364285904595,1.8652849740932644,3.141453921158913,3.14187015153818,96.48721582062211,89.06735751295338,6.2820754918424795,1.9997350429144478,0.9998675214572239,0,193,1,192,0
194,97.0,0.032387553129791684,1.8556701030927836,3.1414553476852913,3.14186729780845,96.98728171556633,89.0721649484536,6.282086903151045,1.9997377673312644,0.9998688836656322,97,2,0,96,97
195,97.5,0.032221463113741466,1.846153846153846,3.1414567523218113,3.141864487875662,97.48734693470904,89.07692307692308,6.282098139363708,1.9997404499427496,0.9998702249713748,98,3,0,96,98
196,98.0,0.0320570678937734,1.8367346938775508,3.141458135514054,3.1418617208481323,97.98741148839326,89.08163265306123,6.2821092040444135,1.9997430915998624,0.9998715457999312,111,2,0,84,111
197,98.5,0.03189434166081008,1.8274111675126903,3.1414594976963195,3.141858995856754,98.48747538675201,89.08629441624365,6.282120100666895,1.9997456931320203,0.9998728465660103,0,197,1,196,0
198,99.0,0.03173325912716963,1.8181818181818183,3.1414608392919696,3.1418563120543186,98.98753863971363,89.0909090909091,6.282130832617395,1.9997482553477501,0.9998741276738751,137,2,0,60,137
199,99.5,0.03157379551346526,1.8090452261306533,3.1414621607137554,3.1418536686148513,99.4876012570069,89.09547738693468,6.282141403197295,1.9997507790353146,0.9998753895176573,0,199,1,198,0
200,100.0,0.031415926535897934,1.8,3.141463462364135,3.1418510647329834,99.98766324816606,89.10000000000001,6.282151815625658,1.9997532649633212,0.9998766324816606,119,2,0,80,119
201,100.5,0.03125962839392829,1.791044776119403,3.1414647446355812,3.14184849962333,100.48772462253562,89.1044776119403,6.2821620730416825,1.9997557138813065,0.999877856940653,68,3,0,132,68
202,101.0,0.031104877758314782,1.7821782178217822,3.1414660079108763,3.141845972519905,100.9877853892751,89.10891089108911,6.282172178507057,1.999758126520299,0.9998790632601495,101,2,0,100,101
203,101.5,0.03095165175950535,1.7733990147783252,3.1414672525633973,3.1418434826755455,101.48784555736351,89.11330049261083,6.2821821350082585,1.9997605035933697,0.9998802517966848,34,7,0,168,34
204,102.0,0.03079992797637052,1.7647058823529411,3.1414684789573935,3.141841029361358,101.98790513560384,89.11764705882354,6.282191945458752,1.999762845796154,0.9998814228980768,139,2,0,64,139
205,102.5,0.030649684425266274,1.7560975609756098,3.1414696874482506,3.1418386118661887,102.48796413262735,89.1219512195122,6.282201612701119,1.9997651538073629,0.9998825769036815,44,5,0,160,44
206,103.0,0.030500899549415466,1.7475728155339805,3.1414708783827514,3.1418362294961057,102.9880225568977,89.12621359223301,6.282211139509126,1.9997674282892755,0.999883714144638,103,2,0,102,103
207,103.5,0.030353552208597034,1.7391304347826086,3.141472052099321,3.1418338815739015,103.488080416715,89.1304347826087,6.282220528589704,1.9997696698882124,0.9998848349441062,74,3,0,132,74
208,104.0,0.030207621669132625,1.7307692307692306,3.14147320892827,3.1418315674386093,103.98813772021978,89.13461538461539,6.28222978258488,1.9997718792349959,0.9998859396174979,111,2,0,96,111
209,104.5,0.0300630875941607,1.7224880382775118,3.141474349192027,3.1418292864450432,104.4881944753968,89.13875598086125,6.282238904073629,1.9997740569453932,0.9998870284726966,28,11,0,180,28
210,105.0,0.029919930034188507,1.7142857142857144,3.14147547320536,3.141827037963342,104.98825069007871,89.14285714285715,6.282247895573676,1.9997762036205469,0.9998881018102734,161,2,0,48,161
211,105.5,0.029778129417912733,1.7061611374407584,3.1414765812755974,3.1418248213785396,105.4883063719497,89.14691943127963,6.282256759543229,1.9997783198473873,0.9998891599236939,0,211,1,210,0
212,106.0,0.029637666543299936,1.6981132075471699,3.141477673702836,3.1418226360901396,105.988361528549,89.15094339622642,6.282265498382665,1.9997804061990376,0.9998902030995189,107,2,0,104,107
213,106.5,0.029498522568918245,1.6901408450704225,3.1414787507801445,3.1418204815117137,106.48841616727427,89.15492957746478,6.282274114436149,1.9997824632351975,0.9998912316175987,72,3,0,140,72
214,107.0,0.029360679005512084,1.6822429906542056,3.141479812793762,3.141818357070504,106.98847029538489,89.1588785046729,6.282282609993208,1.9997844915025211,0.9998922457512606,107,2,0,106,107
215,107.5,0.02922411770781203,1.6744186046511627,3.1414808600232855,3.1418162622070445,107.48852392000518,89.16279069767441,6.282290987290258,1.9997864915349801,0.9998932457674901,46,5,0,168,46
216,108.0,0.02908882086657216,1.6666666666666667,3.1414818927418535,3.1418141963747908,107.98857704812761,89.16666666666666,6.2822992485120634,1.9997884638542152,0.9998942319271075,143,2,0,72,143
217,108.5,0.028954771000827585,1.6589861751152073,3.141482911216329,3.141812159039765,108.48862968661571,89.17050691244239,6.2823073957931745,1.9997904089698746,0.9998952044849374,36,7,0,180,36
218,109.0,0.028821950950365074,1.6513761467889907,3.141483915707465,3.1418101496802127,108.98868184220707,89.17431192660551,6.282315431219298,1.9997923273799463,0.9998961636899731,109,2,0,108,109
219,109.5,0.02869034386839994,1.6438356164383563,3.1414849064700774,3.141808167786263,109.4887335215163,89.17808219178082,6.282323356828637,1.999794219571074,0.9998971097855369,74,3,0,144,74
220,110.0,0.028559933214452663,1.6363636363636362,3.1414858837532025,3.14180621285961,109.98878473103767,89.18181818181817,6.282331174613175,1.9997960860188666,0.9998980430094333,139,2,0,80,139
221,110.5,0.02843070274741894,1.6289592760180995,3.1414868478002576,3.141804284413198,110.48883547714797,89.18552036199094,6.282338886519943,1.9997979271881987,0.9998989635940994,28,13,0,192,28
222,111.0,0.028302636518826967,1.6216216216216217,3.141487798849187,3.1418023819709178,110.98888576610912,89.1891891891892,6.2823464944522165,1.9997997435334978,0.9998998717667489,149,2,0,72,149
223,111.5,0.02817571886627617,1.6143497757847534,3.141488737132614,3.1418005050673137,111.48893560407068,89.19282511210761,6.282354000270696,1.9998015354990257,0.9999007677495128,0,223,1,222,0
224,112.0,0.028049934407051724,1.6071428571428572,3.1414896628779805,3.141798653247297,111.98898499707241,89.19642857142858,6.282361405794647,1.99980330351915,0.999901651759575,127,2,0,96,127
225,112.5,0.027925268031909273,1.6,3.141490576307686,3.141796826065872,112.48903395104672,89.2,6.282368712802998,1.9998050480186083,0.9999025240093042,104,3,0,120,104
226,113.0,0.02780170489902472,1.592920353982301,3.14149147763922,3.141795023087867,112.98908247182106,89.20353982300885,6.2823759230354135,1.9998067694127624,0.9999033847063811,113,2,0,112,113
227,113.5,0.027679230428103906,1.5859030837004406,3.1414923670852932,3.1417932438876757,113.48913056512013,89.20704845814979,6.282383038193324,1.9998084681078439,0.9999042340539219,0,227,1,226,0
228,114.0,0.02755783029464731,1.5789473684210527,3.14149324485396,3.1417914880490074,113.98917823656829,89.21052631578948,6.282390059940935,1.9998101445011982,0.9999050722505991,155,2,0,72,155
229,114.5,0.027437490424365007,1.572052401746725,3.141494111148744,3.1417897551646417,114.48922549169158,89.21397379912663,6.282396989906197,1.9998117989815123,0.9999058994907561,0,229,1,228,0
230,115.0,0.027318196987737332,1.565217391304348,3.1414949661687537,3.141788044836192,114.98927233592003,89.21739130434783,6.282403829681751,1.999813431929044,0.9999067159645221,141,2,0,88,141
231,115.5,0.027199936394716823,1.5584415584415583,3.1414958101087964,3.1417863566738786,115.48931877458956,89.22077922077922,6.28241058082584,1.9998150437158366,0.9999075218579183,110,3,0,120,110
232,116.0,0.027082695289567183,1.5517241379310345,3.141496643159491,3.141784690296305,115.98936481294419,89.22413793103448,6.282417244863202,1.999816634705934,0.9999083173529671,119,2,0,112,119
233,116.5,0.026966460545835135,1.5450643776824036,3.1414974655073755,3.141783045330242,116.48941045613783,89.2274678111588,6.282423823285929,1.999818205255585,0.9999091026277925,0,233,1,232,0
234,117.0,0.026851219261451224,1.5384615384615385,3.1414982773350077,3.14178142141042,116.98945570923637,89.23076923076923,6.282430317554295,1.999819755713442,0.999909877856721,161,2,0,72,161
235,117.5,0.026736958753955688,1.5319148936170213,3.1414990788210737,3.1417798181793253,117.48950057721942,89.23404255319149,6.28243672909758,1.9998212864207563,0.999910643210378,50,5,0,184,50
236,118.0,0.026623666555845703,1.5254237288135593,3.1414998701404784,3.1417782352870045,117.98954506498224,89.23728813559322,6.282443059314844,1.9998227977115632,0.9999113988557817,119,2,0,116,119
237,118.5,0.02651133041004045,1.518987341772152,3.141500651464446,3.141776672390872,118.48958917733748,89.24050632911393,6.282449309575701,1.9998242899128689,0.9999121449564344,80,3,0,156,80
238,119.0,0.026399938265460447,1.5126050420168067,3.141501422960612,3.141775129155526,118.98963291901687,89.24369747899159,6.2824554812210485,1.9998257633448213,0.9999128816724107,141,2,0,96,141
239,119.5,0.026289478272717933,1.506276150627615,3.1415021847931106,3.141773605252565,119.48967629467298,89.24686192468619,6.2824615755637945,1.9998272183208867,0.9999136091604434,0,239,1,238,0
240,120.0,0.02617993877991494,1.5,3.1415029371226657,3.1417721003604204,119.98971930888084,89.25,6.282467593889556,1.9998286551480138,0.999914327574007,175,2,0,64,175
241,120.5,0.026071308328546,1.4937759336099585,3.1415036801066716,3.1417706141641784,120.48976196613955,89.25311203319501,6.282473537457332,1.9998300741267976,0.9999150370633988,0,241,1,240,0
242,121.0,0.025963575649502423,1.487603305785124,3.1415044138992783,3.1417691463554203,120.98980427087385,89.25619834710744,6.282479407500164,1.9998314755516338,0.9999157377758169,131,2,0,110,131
243,121.5,0.02585672965917525,1.4814814814814814,3.141505138651471,3.1417676966320607,121.48984622743563,89.25925925925925,6.28248520522578,1.9998328597108748,0.9999164298554373,80,3,0,162,80
